camera_orientation,timestamp,num_rois,roi_detected_points,roi_threshold_used,roi_kl_divergence,roi_is_valid
left,97.008,3,2,123,0.16229401528835297,1
left,97.028,3,1,123,0.16229401528835297,1
left,97.028,3,1,123,0.16229401528835297,1
left,97.028,3,1,123,0.16229401528835297,1
left,97.048,3,2,123,0.24496209621429443,1
left,97.048,3,2,123,0.24496209621429443,1
left,97.048,3,3,123,0.32805538177490234,1
left,97.076,3,2,123,0.24496209621429443,1
left,97.076,3,2,123,0.24496209621429443,1
left,97.076,3,3,123,0.32805538177490234,1
left,97.092,3,2,123,0.24496209621429443,1
left,97.092,3,1,123,0.16229401528835297,1
left,97.092,3,2,123,0.24496209621429443,1
left,97.108,3,0,0,inf,1
left,97.108,3,1,123,0.0802803784608841,1
left,97.108,3,1,123,0.0802803784608841,1
left,97.12,3,2,123,0.24496209621429443,1
left,97.12,3,2,123,0.24496209621429443,1
left,97.12,3,3,123,0.32805538177490234,1
left,97.144,3,1,123,0.0802803784608841,1
left,97.144,3,0,0,inf,1
left,97.144,3,1,123,0.0802803784608841,1
left,97.156,3,1,123,0.16229401528835297,1
left,97.156,3,2,123,0.24496209621429443,1
left,97.156,3,2,123,0.24496209621429443,1
left,97.18,3,2,123,0.24496209621429443,1
left,97.18,3,2,123,0.24496209621429443,1
left,97.18,3,3,123,0.32805538177490234,1
left,97.22,3,2,123,0.24496209621429443,1
left,97.22,3,2,123,0.24496209621429443,1
left,97.22,3,3,123,0.32805538177490234,1
left,97.276,3,2,123,0.16229401528835297,1
left,97.276,3,2,123,0.16229401528835297,1
left,97.276,3,3,123,0.24496209621429443,1
left,97.304,3,1,123,0.0802803784608841,1
left,97.304,3,1,123,0.0802803784608841,1
left,97.304,3,2,123,0.16229401528835297,1
left,97.324,3,1,123,0.0802803784608841,1
left,97.324,3,1,123,0.0802803784608841,1
left,97.324,3,1,123,0.0802803784608841,1
left,97.344,3,2,123,0.16229401528835297,1
left,97.344,3,2,123,0.16229401528835297,1
left,97.344,3,3,123,0.24496209621429443,1
left,97.376,3,2,123,0.16229401528835297,1
left,97.376,3,2,123,0.16229401528835297,1
left,97.376,3,3,123,0.24496209621429443,1
left,97.392,3,2,123,0.24496209621429443,1
left,97.392,3,1,123,0.16229401528835297,1
left,97.392,3,2,123,0.24496209621429443,1
left,97.408,3,0,0,inf,1
left,97.408,3,1,123,0.0802803784608841,1
left,97.408,3,1,123,0.0802803784608841,1
left,97.424,3,2,123,0.16229401528835297,1
left,97.424,3,2,123,0.16229401528835297,1
left,97.424,3,3,123,0.24496209621429443,1
left,97.452,3,1,123,0.0802803784608841,1
left,97.452,3,0,3,152.26025390625,1
left,97.452,3,1,123,0.0802803784608841,1
left,97.46,3,1,123,0.0802803784608841,1
left,97.46,3,2,123,0.16229401528835297,1
left,97.46,3,2,123,0.16229401528835297,1
left,97.48,3,2,123,0.16229401528835297,1
left,97.48,3,2,123,0.16229401528835297,1
left,97.48,3,3,123,0.24496209621429443,1
left,97.524,3,2,123,0.24496209621429443,1
left,97.524,3,2,123,0.24496209621429443,1
left,97.524,3,3,123,0.32805538177490234,1
left,97.576,3,2,123,0.24496209621429443,1
left,97.576,3,2,123,0.24496209621429443,1
left,97.576,3,3,123,0.32805538177490234,1
left,97.608,3,1,123,0.0802803784608841,1
left,97.608,3,1,123,0.0802803784608841,1
left,97.608,3,2,123,0.16229401528835297,1
left,97.624,3,1,123,0.16229401528835297,1
left,97.624,3,1,123,0.16229401528835297,1
left,97.624,3,1,123,0.16229401528835297,1
left,97.644,3,2,123,0.24496209621429443,1
left,97.644,3,2,123,0.24496209621429443,1
left,97.644,3,3,123,0.32805538177490234,1
left,97.676,3,2,123,0.24496209621429443,1
left,97.676,3,2,123,0.24496209621429443,1
left,97.676,3,3,123,0.32805538177490234,1
left,97.688,3,2,123,0.24496209621429443,1
left,97.688,3,1,123,0.16229401528835297,1
left,97.688,3,2,123,0.24496209621429443,1
left,97.708,3,0,0,inf,1
left,97.708,3,1,123,0.0802803784608841,1
left,97.708,3,1,123,0.0802803784608841,1
left,97.724,3,2,123,0.24496209621429443,1
left,97.724,3,2,123,0.24496209621429443,1
left,97.724,3,3,123,0.32805538177490234,1
left,97.748,3,1,123,0.0802803784608841,1
left,97.748,3,0,0,inf,1
left,97.748,3,1,123,0.0802803784608841,1
left,97.76,3,1,123,0.16229401528835297,1
left,97.76,3,2,123,0.24496209621429443,1
left,97.76,3,2,123,0.24496209621429443,1
left,97.776,3,2,123,0.24496209621429443,1
left,97.776,3,2,123,0.24496209621429443,1
left,97.776,3,3,123,0.32805538177490234,1
left,97.828,3,2,123,0.24496209621429443,1
left,97.828,3,2,123,0.24496209621429443,1
left,97.828,3,3,123,0.32805538177490234,1
left,97.876,3,2,123,0.24496209621429443,1
left,97.876,3,2,123,0.24496209621429443,1
left,97.876,3,3,123,0.32805538177490234,1
left,97.908,3,1,123,0.0802803784608841,1
left,97.908,3,1,123,0.0802803784608841,1
left,97.908,3,2,123,0.16229401528835297,1
left,97.924,3,1,123,0.16229401528835297,1
left,97.924,3,1,123,0.16229401528835297,1
left,97.924,3,1,123,0.16229401528835297,1
left,97.944,3,2,123,0.24496209621429443,1
left,97.944,3,2,123,0.24496209621429443,1
left,97.944,3,3,123,0.32805538177490234,1
left,97.976,3,2,123,0.24496209621429443,1
left,97.976,3,2,123,0.24496209621429443,1
left,97.976,3,3,123,0.32805538177490234,1
left,97.988,3,2,123,0.24496209621429443,1
left,97.988,3,1,123,0.16229401528835297,1
left,97.988,3,2,123,0.24496209621429443,1
left,98.004,3,0,0,inf,1
left,98.004,3,1,123,0.0802803784608841,1
left,98.004,3,1,123,0.0802803784608841,1
left,98.024,3,2,123,0.24496209621429443,1
left,98.024,3,2,123,0.24496209621429443,1
left,98.024,3,3,123,0.32805538177490234,1
left,98.04,3,1,123,0.0802803784608841,1
left,98.04,3,0,0,inf,1
left,98.04,3,1,123,0.0802803784608841,1
left,98.056,3,1,123,0.16229401528835297,1
left,98.056,3,2,123,0.24496209621429443,1
left,98.056,3,2,123,0.24496209621429443,1
left,98.076,3,2,123,0.24496209621429443,1
left,98.076,3,2,123,0.24496209621429443,1
left,98.076,3,3,123,0.32805538177490234,1
left,98.124,3,2,123,0.24496209621429443,1
left,98.124,3,2,123,0.24496209621429443,1
left,98.124,3,3,123,0.32805538177490234,1
left,98.172,3,2,123,0.24496209621429443,1
left,98.172,3,2,123,0.24496209621429443,1
left,98.172,3,3,123,0.32805538177490234,1
left,98.208,3,1,123,0.0802803784608841,1
left,98.208,3,1,123,0.0802803784608841,1
left,98.208,3,2,123,0.16229401528835297,1
left,98.228,3,1,123,0.16229401528835297,1
left,98.228,3,1,123,0.16229401528835297,1
left,98.228,3,1,123,0.16229401528835297,1
left,98.244,3,2,123,0.24496209621429443,1
left,98.244,3,2,123,0.24496209621429443,1
left,98.244,3,3,123,0.32805538177490234,1
left,98.272,3,2,123,0.24496209621429443,1
left,98.272,3,2,123,0.24496209621429443,1
left,98.272,3,3,123,0.32805538177490234,1
left,98.296,3,2,123,0.24496209621429443,1
left,98.296,3,1,123,0.16229401528835297,1
left,98.296,3,2,123,0.24496209621429443,1
left,98.312,3,0,0,inf,1
left,98.312,3,1,123,0.0802803784608841,1
left,98.312,3,1,123,0.0802803784608841,1
left,98.324,3,2,123,0.24496209621429443,1
left,98.324,3,2,123,0.24496209621429443,1
left,98.324,3,3,123,0.32805538177490234,1
left,98.34,3,1,123,0.0802803784608841,1
left,98.34,3,0,0,inf,1
left,98.34,3,1,123,0.0802803784608841,1
left,98.364,3,1,123,0.16229401528835297,1
left,98.364,3,2,123,0.24496209621429443,1
left,98.364,3,2,123,0.24496209621429443,1
left,98.372,3,2,123,0.24496209621429443,1
left,98.372,3,2,123,0.24496209621429443,1
left,98.372,3,3,123,0.32805538177490234,1
left,98.428,3,2,123,0.24496209621429443,1
left,98.428,3,2,123,0.24496209621429443,1
left,98.428,3,3,123,0.32805538177490234,1
left,98.472,3,2,123,0.24496209621429443,1
left,98.472,3,2,123,0.24496209621429443,1
left,98.472,3,3,123,0.32805538177490234,1
left,98.508,3,1,123,0.0802803784608841,1
left,98.508,3,1,123,0.0802803784608841,1
left,98.508,3,2,123,0.16229401528835297,1
left,98.52,3,1,123,0.16229401528835297,1
left,98.52,3,1,123,0.16229401528835297,1
left,98.52,3,1,123,0.16229401528835297,1
left,98.548,3,2,123,0.24496209621429443,1
left,98.548,3,2,123,0.24496209621429443,1
left,98.548,3,3,123,0.32805538177490234,1
left,98.58,3,2,123,0.24496209621429443,1
left,98.58,3,2,123,0.24496209621429443,1
left,98.58,3,3,123,0.32805538177490234,1
left,98.588,3,2,123,0.16229401528835297,1
left,98.588,3,1,123,0.0802803784608841,1
left,98.588,3,2,123,0.16229401528835297,1
left,98.612,3,0,0,inf,1
left,98.612,3,1,123,0.0802803784608841,1
left,98.612,3,1,123,0.0802803784608841,1
left,98.624,3,2,123,0.16229401528835297,1
left,98.624,3,2,123,0.16229401528835297,1
left,98.624,3,3,123,0.24496209621429443,1
left,98.644,3,1,123,0.0802803784608841,1
left,98.644,3,0,0,inf,1
left,98.644,3,1,123,0.0802803784608841,1
left,98.656,3,1,123,0.0802803784608841,1
left,98.656,3,2,123,0.16229401528835297,1
left,98.656,3,2,123,0.16229401528835297,1
left,98.676,3,2,123,0.16229401528835297,1
left,98.676,3,2,123,0.16229401528835297,1
left,98.676,3,3,123,0.24496209621429443,1
left,98.724,3,2,123,0.16229401528835297,1
left,98.724,3,2,123,0.16229401528835297,1
left,98.724,3,3,123,0.24496209621429443,1
left,98.776,3,2,123,0.16229401528835297,1
left,98.776,3,2,123,0.16229401528835297,1
left,98.776,3,3,123,0.24496209621429443,1
left,98.812,3,1,123,0.0802803784608841,1
left,98.812,3,1,123,0.0802803784608841,1
left,98.812,3,2,123,0.16229401528835297,1
left,98.828,3,1,123,0.16229401528835297,1
left,98.828,3,1,123,0.16229401528835297,1
left,98.828,3,1,123,0.16229401528835297,1
left,98.844,3,2,123,0.24496209621429443,1
left,98.844,3,2,123,0.24496209621429443,1
left,98.844,3,3,123,0.32805538177490234,1
left,98.876,3,2,123,0.24496209621429443,1
left,98.876,3,2,123,0.24496209621429443,1
left,98.876,3,3,123,0.32805538177490234,1
left,98.888,3,2,123,0.16229401528835297,1
left,98.888,3,1,123,0.0802803784608841,1
left,98.888,3,2,123,0.16229401528835297,1
left,98.908,3,0,3,107.71800231933594,1
left,98.908,3,1,123,0.0802803784608841,1
left,98.908,3,1,123,0.0802803784608841,1
left,98.924,3,2,123,0.16229401528835297,1
left,98.924,3,2,123,0.16229401528835297,1
left,98.924,3,3,123,0.24496209621429443,1
left,98.944,3,1,123,0.0802803784608841,1
left,98.944,3,0,0,inf,1
left,98.944,3,1,123,0.0802803784608841,1
left,98.956,3,1,123,0.16229401528835297,1
left,98.956,3,2,123,0.24496209621429443,1
left,98.956,3,2,123,0.24496209621429443,1
left,98.976,3,2,123,0.24496209621429443,1
left,98.976,3,2,123,0.24496209621429443,1
left,98.976,3,3,123,0.32805538177490234,1
left,99.024,3,2,123,0.16229401528835297,1
left,99.024,3,2,123,0.16229401528835297,1
left,99.024,3,3,123,0.24496209621429443,1
left,99.092,3,2,123,0.16229401528835297,1
left,99.092,3,2,123,0.16229401528835297,1
left,99.092,3,3,123,0.24496209621429443,1
left,99.108,3,1,123,0.0802803784608841,1
left,99.108,3,1,123,0.0802803784608841,1
left,99.108,3,2,123,0.16229401528835297,1
left,99.124,3,1,123,0.0802803784608841,1
left,99.124,3,1,123,0.0802803784608841,1
left,99.124,3,1,123,0.0802803784608841,1
left,99.14,3,2,123,0.16229401528835297,1
left,99.14,3,2,123,0.16229401528835297,1
left,99.14,3,3,123,0.24496209621429443,1
left,99.172,3,2,123,0.16229401528835297,1
left,99.172,3,2,123,0.16229401528835297,1
left,99.172,3,3,123,0.24496209621429443,1
left,99.192,3,2,123,0.16229401528835297,1
left,99.192,3,1,123,0.0802803784608841,1
left,99.192,3,2,123,0.16229401528835297,1
left,99.208,3,0,10,282.5595703125,1
left,99.208,3,1,123,0.0802803784608841,1
left,99.208,3,1,123,0.0802803784608841,1
left,99.228,3,2,123,0.16229401528835297,1
left,99.228,3,2,123,0.16229401528835297,1
left,99.228,3,3,123,0.24496209621429443,1
left,99.244,3,1,123,0.0802803784608841,1
left,99.244,3,0,0,inf,1
left,99.244,3,1,123,0.0802803784608841,1
left,99.26,3,1,123,0.0802803784608841,1
left,99.26,3,2,123,0.16229401528835297,1
left,99.26,3,2,123,0.16229401528835297,1
left,99.28,3,2,123,0.16229401528835297,1
left,99.28,3,2,123,0.16229401528835297,1
left,99.28,3,3,123,0.24496209621429443,1
left,99.324,3,2,123,0.16229401528835297,1
left,99.324,3,2,123,0.16229401528835297,1
left,99.324,3,3,123,0.24496209621429443,1
left,99.376,3,2,123,0.16229401528835297,1
left,99.376,3,2,123,0.16229401528835297,1
left,99.376,3,3,123,0.24496209621429443,1
left,99.404,3,1,123,0.0802803784608841,1
left,99.404,3,1,123,0.0802803784608841,1
left,99.404,3,2,123,0.16229401528835297,1
left,99.424,3,1,123,0.0802803784608841,1
left,99.424,3,1,123,0.0802803784608841,1
left,99.424,3,1,123,0.0802803784608841,1
left,99.444,3,2,123,0.16229401528835297,1
left,99.444,3,2,123,0.16229401528835297,1
left,99.444,3,3,123,0.24496209621429443,1
left,99.476,3,2,123,0.24496209621429443,1
left,99.476,3,2,123,0.24496209621429443,1
left,99.476,3,3,123,0.32805538177490234,1
left,99.492,3,2,123,0.24496209621429443,1
left,99.492,3,1,123,0.16229401528835297,1
left,99.492,3,2,123,0.24496209621429443,1
left,99.508,3,0,4,704.0979614257812,1
left,99.508,3,1,123,0.0802803784608841,1
left,99.508,3,1,123,0.0802803784608841,1
left,99.524,3,2,123,0.24496209621429443,1
left,99.524,3,2,123,0.24496209621429443,1
left,99.524,3,3,123,0.32805538177490234,1
left,99.544,3,1,123,0.0802803784608841,1
left,99.544,3,0,3,704.0979614257812,1
left,99.544,3,1,123,0.0802803784608841,1
left,99.564,3,1,123,0.16229401528835297,1
left,99.564,3,2,123,0.24496209621429443,1
left,99.564,3,2,123,0.24496209621429443,1
left,99.576,3,2,123,0.24496209621429443,1
left,99.576,3,2,123,0.24496209621429443,1
left,99.576,3,3,123,0.32805538177490234,1
left,99.628,3,2,123,0.24496209621429443,1
left,99.628,3,2,123,0.24496209621429443,1
left,99.628,3,3,123,0.32805538177490234,1
left,99.68,3,2,123,0.24496209621429443,1
left,99.68,3,2,123,0.24496209621429443,1
left,99.68,3,3,123,0.32805538177490234,1
left,99.712,3,1,123,0.0802803784608841,1
left,99.712,3,1,123,0.0802803784608841,1
left,99.712,3,2,123,0.16229401528835297,1
left,99.728,3,1,123,0.16229401528835297,1
left,99.728,3,1,123,0.16229401528835297,1
left,99.728,3,1,123,0.16229401528835297,1
left,99.744,3,2,123,0.24496209621429443,1
left,99.744,3,2,123,0.24496209621429443,1
left,99.744,3,3,123,0.32805538177490234,1
left,99.78,3,2,123,0.24496209621429443,1
left,99.78,3,2,123,0.24496209621429443,1
left,99.78,3,3,123,0.32805538177490234,1
left,99.792,3,2,123,0.24496209621429443,1
left,99.792,3,1,123,0.16229401528835297,1
left,99.792,3,2,123,0.24496209621429443,1
left,99.808,3,0,0,inf,1
left,99.808,3,1,123,0.0802803784608841,1
left,99.808,3,1,123,0.0802803784608841,1
left,99.824,3,2,123,0.24496209621429443,1
left,99.824,3,2,123,0.24496209621429443,1
left,99.824,3,3,123,0.32805538177490234,1
left,99.844,3,1,123,0.0802803784608841,1
left,99.844,3,0,0,inf,1
left,99.844,3,1,123,0.0802803784608841,1
left,99.86,3,1,123,0.16229401528835297,1
left,99.86,3,2,123,0.24496209621429443,1
left,99.86,3,2,123,0.24496209621429443,1
left,99.876,3,2,123,0.24496209621429443,1
left,99.876,3,2,123,0.24496209621429443,1
left,99.876,3,3,123,0.32805538177490234,1
left,99.928,3,2,123,0.24496209621429443,1
left,99.928,3,2,123,0.24496209621429443,1
left,99.928,3,3,123,0.32805538177490234,1
left,99.972,3,2,123,0.24496209621429443,1
left,99.972,3,2,123,0.24496209621429443,1
left,99.972,3,3,123,0.32805538177490234,1
left,100.004,3,1,123,0.0802803784608841,1
left,100.004,3,1,123,0.0802803784608841,1
left,100.004,3,2,123,0.16229401528835297,1
left,100.028,3,1,123,0.16229401528835297,1
left,100.028,3,1,123,0.16229401528835297,1
left,100.028,3,1,123,0.16229401528835297,1
left,100.048,3,2,123,0.24496209621429443,1
left,100.048,3,2,123,0.24496209621429443,1
left,100.048,3,3,123,0.32805538177490234,1
left,100.08,3,2,123,0.24496209621429443,1
left,100.08,3,2,123,0.24496209621429443,1
left,100.08,3,3,123,0.32805538177490234,1
left,100.088,3,2,123,0.24496209621429443,1
left,100.088,3,1,123,0.16229401528835297,1
left,100.088,3,2,123,0.24496209621429443,1
left,100.112,3,0,0,inf,1
left,100.112,3,1,123,0.0802803784608841,1
left,100.112,3,1,123,0.0802803784608841,1
left,100.124,3,2,123,0.24496209621429443,1
left,100.124,3,2,123,0.24496209621429443,1
left,100.124,3,3,123,0.32805538177490234,1
left,100.164,3,1,123,0.16229401528835297,1
left,100.164,3,2,123,0.24496209621429443,1
left,100.164,3,2,123,0.24496209621429443,1
left,100.172,3,2,123,0.24496209621429443,1
left,100.172,3,2,123,0.24496209621429443,1
left,100.172,3,3,123,0.32805538177490234,1
left,100.228,3,2,123,0.24496209621429443,1
left,100.228,3,2,123,0.24496209621429443,1
left,100.228,3,3,123,0.32805538177490234,1
left,100.276,3,2,123,0.24496209621429443,1
left,100.276,3,2,123,0.24496209621429443,1
left,100.276,3,3,123,0.32805538177490234,1
left,100.304,3,1,123,0.0802803784608841,1
left,100.304,3,1,123,0.0802803784608841,1
left,100.304,3,2,123,0.16229401528835297,1
left,100.32,3,1,123,0.16229401528835297,1
left,100.32,3,1,123,0.16229401528835297,1
left,100.32,3,1,123,0.16229401528835297,1
left,100.344,3,2,123,0.24496209621429443,1
left,100.344,3,2,123,0.24496209621429443,1
left,100.344,3,3,123,0.32805538177490234,1
left,100.376,3,2,123,0.24496209621429443,1
left,100.376,3,2,123,0.24496209621429443,1
left,100.376,3,3,123,0.32805538177490234,1
left,100.412,3,2,123,0.24496209621429443,1
left,100.412,3,1,123,0.16229401528835297,1
left,100.412,3,2,123,0.24496209621429443,1
left,100.416,3,0,0,inf,1
left,100.416,3,1,123,0.0802803784608841,1
left,100.416,3,1,123,0.0802803784608841,1
left,100.424,3,2,123,0.24496209621429443,1
left,100.424,3,2,123,0.24496209621429443,1
left,100.424,3,3,123,0.32805538177490234,1
left,100.44,3,1,123,0.0802803784608841,1
left,100.44,3,0,0,inf,1
left,100.44,3,1,123,0.0802803784608841,1
left,100.456,3,1,123,0.16229401528835297,1
left,100.456,3,2,123,0.24496209621429443,1
left,100.456,3,2,123,0.24496209621429443,1
left,100.476,3,2,123,0.24496209621429443,1
left,100.476,3,2,123,0.24496209621429443,1
left,100.476,3,3,123,0.32805538177490234,1
left,100.528,3,2,123,0.24496209621429443,1
left,100.528,3,2,123,0.24496209621429443,1
left,100.528,3,3,123,0.32805538177490234,1
left,100.58,3,2,123,0.24496209621429443,1
left,100.58,3,2,123,0.24496209621429443,1
left,100.58,3,3,123,0.32805538177490234,1
left,100.604,3,1,123,0.0802803784608841,1
left,100.604,3,1,123,0.0802803784608841,1
left,100.604,3,2,123,0.16229401528835297,1
left,100.62,3,1,123,0.16229401528835297,1
left,100.62,3,1,123,0.16229401528835297,1
left,100.62,3,1,123,0.16229401528835297,1
left,100.64,3,2,123,0.16229401528835297,1
left,100.64,3,2,123,0.16229401528835297,1
left,100.64,3,3,123,0.24496209621429443,1
left,100.672,3,2,123,0.16229401528835297,1
left,100.672,3,2,123,0.16229401528835297,1
left,100.672,3,3,123,0.24496209621429443,1
left,100.692,3,2,123,0.16229401528835297,1
left,100.692,3,1,123,0.0802803784608841,1
left,100.692,3,2,123,0.16229401528835297,1
left,100.708,3,0,0,inf,1
left,100.708,3,1,123,0.0802803784608841,1
left,100.708,3,1,123,0.0802803784608841,1
left,100.728,3,2,123,0.16229401528835297,1
left,100.728,3,2,123,0.16229401528835297,1
left,100.728,3,3,123,0.24496209621429443,1
left,100.748,3,1,123,0.0802803784608841,1
left,100.748,3,0,0,inf,1
left,100.748,3,1,123,0.0802803784608841,1
left,100.76,3,1,123,0.0802803784608841,1
left,100.76,3,2,123,0.16229401528835297,1
left,100.76,3,2,123,0.16229401528835297,1
left,100.776,3,2,123,0.16229401528835297,1
left,100.776,3,2,123,0.16229401528835297,1
left,100.776,3,3,123,0.24496209621429443,1
left,100.824,3,2,123,0.16229401528835297,1
left,100.824,3,2,123,0.16229401528835297,1
left,100.824,3,3,123,0.24496209621429443,1
left,100.876,3,2,123,0.24496209621429443,1
left,100.876,3,2,123,0.24496209621429443,1
left,100.876,3,3,123,0.32805538177490234,1
left,100.904,3,1,123,0.0802803784608841,1
left,100.904,3,1,123,0.0802803784608841,1
left,100.904,3,2,123,0.16229401528835297,1
left,100.924,3,1,123,0.0802803784608841,1
left,100.924,3,1,123,0.0802803784608841,1
left,100.924,3,1,123,0.0802803784608841,1
left,100.948,3,2,123,0.16229401528835297,1
left,100.948,3,2,123,0.16229401528835297,1
left,100.948,3,3,123,0.24496209621429443,1
left,100.976,3,2,123,0.16229401528835297,1
left,100.976,3,2,123,0.16229401528835297,1
left,100.976,3,3,123,0.24496209621429443,1
left,100.996,3,2,123,0.16229401528835297,1
left,100.996,3,1,123,0.0802803784608841,1
left,100.996,3,2,123,0.16229401528835297,1
left,101.004,3,0,0,inf,1
left,101.004,3,1,123,0.0802803784608841,1
left,101.004,3,1,123,0.0802803784608841,1
left,101.024,3,2,123,0.16229401528835297,1
left,101.024,3,2,123,0.16229401528835297,1
left,101.024,3,3,123,0.24496209621429443,1
left,101.044,3,1,123,0.0802803784608841,1
left,101.044,3,0,0,inf,1
left,101.044,3,1,123,0.0802803784608841,1
left,101.06,3,1,123,0.0802803784608841,1
left,101.06,3,2,123,0.16229401528835297,1
left,101.06,3,2,123,0.16229401528835297,1
left,101.072,3,2,123,0.16229401528835297,1
left,101.072,3,2,123,0.16229401528835297,1
left,101.072,3,3,123,0.24496209621429443,1
left,101.124,3,2,123,0.16229401528835297,1
left,101.124,3,2,123,0.16229401528835297,1
left,101.124,3,3,123,0.24496209621429443,1
left,101.176,3,2,123,0.16229401528835297,1
left,101.176,3,2,123,0.16229401528835297,1
left,101.176,3,3,123,0.24496209621429443,1
left,101.212,3,1,123,0.0802803784608841,1
left,101.212,3,1,123,0.0802803784608841,1
left,101.212,3,2,123,0.16229401528835297,1
left,101.224,3,1,123,0.0802803784608841,1
left,101.224,3,1,123,0.0802803784608841,1
left,101.224,3,1,123,0.0802803784608841,1
left,101.248,3,2,123,0.16229401528835297,1
left,101.248,3,2,123,0.16229401528835297,1
left,101.248,3,3,123,0.24496209621429443,1
left,101.272,3,2,123,0.16229401528835297,1
left,101.272,3,2,123,0.16229401528835297,1
left,101.272,3,3,123,0.24496209621429443,1
left,101.292,3,2,123,0.16229401528835297,1
left,101.292,3,1,123,0.0802803784608841,1
left,101.292,3,2,123,0.16229401528835297,1
left,101.312,3,0,0,inf,1
left,101.312,3,1,123,0.0802803784608841,1
left,101.312,3,1,123,0.0802803784608841,1
left,101.328,3,2,123,0.16229401528835297,1
left,101.328,3,2,123,0.16229401528835297,1
left,101.328,3,3,123,0.24496209621429443,1
left,101.344,3,1,123,0.0802803784608841,1
left,101.344,3,0,0,inf,1
left,101.344,3,1,123,0.0802803784608841,1
left,101.36,3,1,123,0.0802803784608841,1
left,101.36,3,2,123,0.16229401528835297,1
left,101.36,3,2,123,0.16229401528835297,1
left,101.372,3,2,123,0.16229401528835297,1
left,101.372,3,2,123,0.16229401528835297,1
left,101.372,3,3,123,0.24496209621429443,1
left,101.424,3,2,123,0.16229401528835297,1
left,101.424,3,2,123,0.16229401528835297,1
left,101.424,3,3,123,0.24496209621429443,1
left,101.484,3,2,123,0.16229401528835297,1
left,101.484,3,2,123,0.16229401528835297,1
left,101.484,3,3,123,0.24496209621429443,1
left,101.508,3,1,123,0.0802803784608841,1
left,101.508,3,1,123,0.0802803784608841,1
left,101.508,3,2,123,0.16229401528835297,1
left,101.528,3,1,123,0.0802803784608841,1
left,101.528,3,1,123,0.0802803784608841,1
left,101.528,3,1,123,0.0802803784608841,1
left,101.548,3,2,123,0.16229401528835297,1
left,101.548,3,2,123,0.16229401528835297,1
left,101.548,3,3,123,0.24496209621429443,1
left,101.576,3,2,123,0.24496209621429443,1
left,101.576,3,2,123,0.24496209621429443,1
left,101.576,3,3,123,0.32805538177490234,1
left,101.592,3,2,123,0.24496209621429443,1
left,101.592,3,1,123,0.16229401528835297,1
left,101.592,3,2,123,0.24496209621429443,1
left,101.62,3,0,3,704.0979614257812,1
left,101.62,3,1,123,0.0802803784608841,1
left,101.62,3,1,123,0.0802803784608841,1
left,101.632,3,2,123,0.16229401528835297,1
left,101.632,3,2,123,0.16229401528835297,1
left,101.632,3,3,123,0.24496209621429443,1
left,101.64,3,1,123,0.0802803784608841,1
left,101.64,3,0,0,inf,1
left,101.64,3,1,123,0.0802803784608841,1
left,101.664,3,1,123,0.0802803784608841,1
left,101.664,3,2,123,0.16229401528835297,1
left,101.664,3,2,123,0.16229401528835297,1
left,101.692,3,2,123,0.16229401528835297,1
left,101.692,3,2,123,0.16229401528835297,1
left,101.692,3,3,123,0.24496209621429443,1
left,101.728,3,2,123,0.16229401528835297,1
left,101.728,3,2,123,0.16229401528835297,1
left,101.728,3,3,123,0.24496209621429443,1
left,101.772,3,2,123,0.16229401528835297,1
left,101.772,3,2,123,0.16229401528835297,1
left,101.772,3,3,123,0.24496209621429443,1
left,101.804,3,1,123,0.0802803784608841,1
left,101.804,3,1,123,0.0802803784608841,1
left,101.804,3,2,123,0.16229401528835297,1
left,101.832,3,1,123,0.0802803784608841,1
left,101.832,3,1,123,0.0802803784608841,1
left,101.832,3,1,123,0.0802803784608841,1
left,101.848,3,2,123,0.24496209621429443,1
left,101.848,3,2,123,0.24496209621429443,1
left,101.848,3,3,123,0.32805538177490234,1
left,101.876,3,2,123,0.16229401528835297,1
left,101.876,3,2,123,0.16229401528835297,1
left,101.876,3,3,123,0.24496209621429443,1
left,101.892,3,2,123,0.16229401528835297,1
left,101.892,3,1,123,0.0802803784608841,1
left,101.892,3,2,123,0.16229401528835297,1
left,101.908,3,0,0,inf,1
left,101.908,3,1,123,0.0802803784608841,1
left,101.908,3,1,123,0.0802803784608841,1
left,101.924,3,2,123,0.16229401528835297,1
left,101.924,3,2,123,0.16229401528835297,1
left,101.924,3,3,123,0.24496209621429443,1
left,101.944,3,1,123,0.0802803784608841,1
left,101.944,3,0,11,217.2205352783203,1
left,101.944,3,1,123,0.0802803784608841,1
left,101.96,3,1,123,0.0802803784608841,1
left,101.96,3,2,123,0.16229401528835297,1
left,101.96,3,2,123,0.16229401528835297,1
left,101.976,3,2,123,0.16229401528835297,1
left,101.976,3,2,123,0.16229401528835297,1
left,101.976,3,3,123,0.24496209621429443,1
left,102.024,3,2,123,0.16229401528835297,1
left,102.024,3,2,123,0.16229401528835297,1
left,102.024,3,3,123,0.24496209621429443,1
left,102.08,3,2,123,0.16229401528835297,1
left,102.08,3,2,123,0.16229401528835297,1
left,102.08,3,3,123,0.24496209621429443,1
left,102.104,3,1,123,0.0802803784608841,1
left,102.104,3,1,123,0.0802803784608841,1
left,102.104,3,2,123,0.16229401528835297,1
left,102.132,3,1,123,0.0802803784608841,1
left,102.132,3,1,123,0.0802803784608841,1
left,102.132,3,1,123,0.0802803784608841,1
