camera_orientation,timestamp,num_rois,roi_detected_points,roi_threshold_used,roi_kl_divergence,roi_is_valid
right,32.064,3,3,15,0.0,1
right,32.108,3,2,15,0.0,1
right,32.108,3,2,15,0.0,1
right,32.108,3,3,15,0.0,1
right,32.156,3,2,15,0.0,1
right,32.156,3,2,15,0.0,1
right,32.156,3,3,15,0.0,1
right,32.192,3,1,15,0.0,1
right,32.192,3,1,15,0.0,1
right,32.192,3,2,15,0.0,1
right,32.212,3,1,15,0.0,1
right,32.212,3,1,15,0.0,1
right,32.212,3,1,15,0.0,1
right,32.22,3,2,15,0.0,1
right,32.22,3,2,15,0.0,1
right,32.22,3,3,15,0.0,1
right,32.256,3,2,15,0.0,1
right,32.256,3,2,15,0.0,1
right,32.256,3,3,15,0.0,1
right,32.272,3,2,15,0.0,1
right,32.272,3,1,15,0.0,1
right,32.272,3,2,15,0.0,1
right,32.292,3,0,0,0.0,1
right,32.292,3,1,15,0.0,1
right,32.292,3,1,15,0.0,1
right,32.308,3,2,15,0.0,1
right,32.308,3,2,15,0.0,1
right,32.308,3,3,15,0.0,1
right,32.32,3,1,15,0.0,1
right,32.32,3,0,0,0.0,1
right,32.32,3,1,15,0.0,1
right,32.336,3,1,15,0.0,1
right,32.336,3,2,15,0.0,1
right,32.336,3,2,15,0.0,1
right,32.356,3,2,15,0.0,1
right,32.356,3,2,15,0.0,1
right,32.356,3,3,15,0.0,1
right,32.408,3,2,15,0.0,1
right,32.408,3,2,15,0.0,1
right,32.408,3,3,15,0.0,1
right,32.456,3,2,15,0.0,1
right,32.456,3,2,15,0.0,1
right,32.456,3,3,15,0.0,1
right,32.512,3,1,15,0.0,1
right,32.512,3,1,15,0.0,1
right,32.512,3,1,15,0.0,1
right,32.524,3,2,15,0.0,1
right,32.524,3,2,15,0.0,1
right,32.524,3,3,15,0.0,1
right,32.552,3,2,15,0.0,1
right,32.552,3,2,15,0.0,1
right,32.552,3,3,15,0.0,1
right,32.576,3,2,15,0.0,1
right,32.576,3,1,15,0.0,1
right,32.576,3,2,15,0.0,1
right,32.592,3,0,0,0.0,1
right,32.592,3,1,15,0.0,1
right,32.592,3,1,15,0.0,1
right,32.604,3,2,15,0.0,1
right,32.604,3,2,15,0.0,1
right,32.604,3,3,15,0.0,1
right,32.624,3,1,15,0.0,1
right,32.624,3,0,0,0.0,1
right,32.624,3,1,15,0.0,1
right,32.64,3,1,15,0.0,1
right,32.64,3,2,15,0.0,1
right,32.64,3,2,15,0.0,1
right,32.656,3,2,15,0.0,1
right,32.656,3,2,15,0.0,1
right,32.656,3,3,15,0.0,1
right,32.716,3,2,15,0.0,1
right,32.716,3,2,15,0.0,1
right,32.716,3,3,15,0.0,1
right,32.756,3,2,15,0.0,1
right,32.756,3,2,15,0.0,1
right,32.756,3,3,15,0.0,1
right,32.792,3,1,15,0.0,1
right,32.792,3,1,15,0.0,1
right,32.792,3,2,15,0.0,1
right,32.804,3,1,15,0.0,1
right,32.804,3,1,15,0.0,1
right,32.804,3,1,15,0.0,1
right,32.828,3,2,15,0.0,1
right,32.828,3,2,15,0.0,1
right,32.828,3,3,15,0.0,1
right,32.856,3,2,15,0.0,1
right,32.856,3,2,15,0.0,1
right,32.856,3,3,15,0.0,1
right,32.876,3,2,15,0.0,1
right,32.876,3,1,15,0.0,1
right,32.876,3,2,15,0.0,1
right,32.892,3,0,0,0.0,1
right,32.892,3,1,15,0.0,1
right,32.892,3,1,15,0.0,1
right,32.908,3,2,15,0.0,1
right,32.908,3,2,15,0.0,1
right,32.908,3,3,15,0.0,1
right,32.924,3,1,15,0.0,1
right,32.924,3,0,0,0.0,1
right,32.924,3,1,15,0.0,1
right,32.936,3,1,15,0.0,1
right,32.936,3,2,15,0.0,1
right,32.936,3,2,15,0.0,1
right,32.956,3,2,15,0.0,1
right,32.956,3,2,15,0.0,1
right,32.956,3,3,15,0.0,1
right,33.02,3,2,15,0.0,1
right,33.02,3,2,15,0.0,1
right,33.02,3,3,15,0.0,1
right,33.052,3,2,15,0.0,1
right,33.052,3,2,15,0.0,1
right,33.052,3,3,15,0.0,1
right,33.092,3,1,15,0.0,1
right,33.092,3,1,15,0.0,1
right,33.092,3,2,15,0.0,1
right,33.112,3,1,15,0.0,1
right,33.112,3,1,15,0.0,1
right,33.112,3,1,15,0.0,1
right,33.128,3,2,15,0.0,1
right,33.128,3,2,15,0.0,1
right,33.128,3,3,15,0.0,1
right,33.16,3,2,15,0.0,1
right,33.16,3,2,15,0.0,1
right,33.16,3,3,15,0.0,1
right,33.18,3,2,15,0.0,1
right,33.18,3,1,15,0.0,1
right,33.18,3,2,15,0.0,1
right,33.2,3,0,0,0.0,1
right,33.2,3,1,15,0.0,1
right,33.2,3,1,15,0.0,1
right,33.22,3,2,15,0.0,1
right,33.22,3,2,15,0.0,1
right,33.22,3,3,15,0.0,1
right,33.228,3,1,15,0.0,1
right,33.228,3,0,0,0.0,1
right,33.228,3,1,15,0.0,1
right,33.24,3,1,15,0.0,1
right,33.24,3,2,15,0.0,1
right,33.24,3,2,15,0.0,1
right,33.252,3,2,15,0.0,1
right,33.252,3,2,15,0.0,1
right,33.252,3,3,15,0.0,1
right,33.308,3,2,15,0.0,1
right,33.308,3,2,15,0.0,1
right,33.308,3,3,15,0.0,1
right,33.356,3,2,15,0.0,1
right,33.356,3,2,15,0.0,1
right,33.356,3,3,15,0.0,1
right,33.392,3,1,15,0.0,1
right,33.392,3,1,15,0.0,1
right,33.392,3,2,15,0.0,1
right,33.408,3,1,15,0.0,1
right,33.408,3,1,15,0.0,1
right,33.408,3,1,15,0.0,1
right,33.42,3,2,15,0.0,1
right,33.42,3,2,15,0.0,1
right,33.42,3,3,15,0.0,1
right,33.456,3,2,15,0.0,1
right,33.456,3,2,15,0.0,1
right,33.456,3,3,15,0.0,1
right,33.48,3,2,15,0.0,1
right,33.48,3,1,15,0.0,1
right,33.48,3,2,15,0.0,1
right,33.492,3,0,0,0.0,1
right,33.492,3,1,15,0.0,1
right,33.492,3,1,15,0.0,1
right,33.512,3,2,15,0.0,1
right,33.512,3,2,15,0.0,1
right,33.512,3,3,15,0.0,1
right,33.528,3,1,15,0.0,1
right,33.528,3,0,0,0.0,1
right,33.528,3,1,15,0.0,1
right,33.54,3,1,15,0.0,1
right,33.54,3,2,15,0.0,1
right,33.54,3,2,15,0.0,1
right,33.556,3,2,15,0.0,1
right,33.556,3,2,15,0.0,1
right,33.556,3,3,15,0.0,1
right,33.604,3,2,15,0.0,1
right,33.604,3,2,15,0.0,1
right,33.604,3,3,15,0.0,1
right,33.652,3,2,15,0.0,1
right,33.652,3,2,15,0.0,1
right,33.652,3,3,15,0.0,1
right,33.692,3,1,15,0.0,1
right,33.692,3,1,15,0.0,1
right,33.692,3,2,15,0.0,1
right,33.708,3,1,15,0.0,1
right,33.708,3,1,15,0.0,1
right,33.708,3,1,15,0.0,1
right,33.72,3,2,15,0.0,1
right,33.72,3,2,15,0.0,1
right,33.72,3,3,15,0.0,1
right,33.756,3,2,15,0.0,1
right,33.756,3,2,15,0.0,1
right,33.756,3,3,15,0.0,1
right,33.776,3,2,15,0.0,1
right,33.776,3,1,15,0.0,1
right,33.776,3,2,15,0.0,1
right,33.792,3,0,0,0.0,1
right,33.792,3,1,15,0.0,1
right,33.792,3,1,15,0.0,1
right,33.808,3,2,15,0.0,1
right,33.808,3,2,15,0.0,1
right,33.808,3,3,15,0.0,1
right,33.824,3,1,15,0.0,1
right,33.824,3,0,0,0.0,1
right,33.824,3,1,15,0.0,1
right,33.84,3,1,15,0.0,1
right,33.84,3,2,15,0.0,1
right,33.84,3,2,15,0.0,1
right,33.856,3,2,15,0.0,1
right,33.856,3,2,15,0.0,1
right,33.856,3,3,15,0.0,1
right,33.904,3,2,15,0.0,1
right,33.904,3,2,15,0.0,1
right,33.904,3,3,15,0.0,1
right,33.956,3,2,15,0.0,1
right,33.956,3,2,15,0.0,1
right,33.956,3,3,15,0.0,1
right,33.996,3,1,15,0.0,1
right,33.996,3,1,15,0.0,1
right,33.996,3,2,15,0.0,1
right,34.004,3,1,15,0.0,1
right,34.004,3,1,15,0.0,1
right,34.004,3,1,15,0.0,1
right,34.024,3,2,15,0.0,1
right,34.024,3,2,15,0.0,1
right,34.024,3,3,15,0.0,1
right,34.056,3,2,15,0.0,1
right,34.056,3,2,15,0.0,1
right,34.056,3,3,15,0.0,1
right,34.076,3,2,15,0.0,1
right,34.076,3,1,15,0.0,1
right,34.076,3,2,15,0.0,1
right,34.088,3,0,0,0.0,1
right,34.088,3,1,15,0.0,1
right,34.088,3,1,15,0.0,1
right,34.108,3,2,15,0.0,1
right,34.108,3,2,15,0.0,1
right,34.108,3,3,15,0.0,1
right,34.124,3,1,15,0.0,1
right,34.124,3,0,0,0.0,1
right,34.124,3,1,15,0.0,1
right,34.14,3,1,15,0.0,1
right,34.14,3,2,15,0.0,1
right,34.14,3,2,15,0.0,1
right,34.16,3,2,15,0.0,1
right,34.16,3,2,15,0.0,1
right,34.16,3,3,15,0.0,1
right,34.208,3,2,15,0.0,1
right,34.208,3,2,15,0.0,1
right,34.208,3,3,15,0.0,1
right,34.252,3,2,15,0.0,1
right,34.252,3,2,15,0.0,1
right,34.252,3,3,15,0.0,1
right,34.288,3,1,15,0.0,1
right,34.288,3,1,15,0.0,1
right,34.288,3,2,15,0.0,1
right,34.308,3,1,15,0.0,1
right,34.308,3,1,15,0.0,1
right,34.308,3,1,15,0.0,1
right,34.32,3,2,15,0.0,1
right,34.32,3,2,15,0.0,1
right,34.32,3,3,15,0.0,1
right,34.36,3,2,15,0.0,1
right,34.36,3,2,15,0.0,1
right,34.36,3,3,15,0.0,1
right,34.376,3,2,15,0.0,1
right,34.376,3,1,15,0.0,1
right,34.376,3,2,15,0.0,1
right,34.392,3,0,0,0.0,1
right,34.392,3,1,15,0.0,1
right,34.392,3,1,15,0.0,1
right,34.412,3,2,15,0.0,1
right,34.412,3,2,15,0.0,1
right,34.412,3,3,15,0.0,1
right,34.424,3,1,15,0.0,1
right,34.424,3,0,0,0.0,1
right,34.424,3,1,15,0.0,1
right,34.444,3,1,15,0.0,1
right,34.444,3,2,15,0.0,1
right,34.444,3,2,15,0.0,1
right,34.46,3,2,15,0.0,1
right,34.46,3,2,15,0.0,1
right,34.46,3,3,15,0.0,1
right,34.508,3,2,15,0.0,1
right,34.508,3,2,15,0.0,1
right,34.508,3,3,15,0.0,1
right,34.556,3,2,15,0.0,1
right,34.556,3,2,15,0.0,1
right,34.556,3,3,15,0.0,1
right,34.588,3,1,15,0.0,1
right,34.588,3,1,15,0.0,1
right,34.588,3,2,15,0.0,1
right,34.612,3,1,15,0.0,1
right,34.612,3,1,15,0.0,1
right,34.612,3,1,15,0.0,1
right,34.628,3,2,15,0.0,1
right,34.628,3,2,15,0.0,1
right,34.628,3,3,15,0.0,1
right,34.656,3,2,15,0.0,1
right,34.656,3,2,15,0.0,1
right,34.656,3,3,15,0.0,1
right,34.684,3,2,15,0.0,1
right,34.684,3,1,15,0.0,1
right,34.684,3,2,15,0.0,1
right,34.7,3,0,0,0.0,1
right,34.7,3,1,15,0.0,1
right,34.7,3,1,15,0.0,1
right,34.704,3,2,15,0.0,1
right,34.704,3,2,15,0.0,1
right,34.704,3,3,15,0.0,1
right,34.732,3,1,15,0.0,1
right,34.732,3,0,0,0.0,1
right,34.732,3,1,15,0.0,1
right,34.744,3,1,15,0.0,1
right,34.744,3,2,15,0.0,1
right,34.744,3,2,15,0.0,1
right,34.752,3,2,15,0.0,1
right,34.752,3,2,15,0.0,1
right,34.752,3,3,15,0.0,1
right,34.812,3,2,15,0.0,1
right,34.812,3,2,15,0.0,1
right,34.812,3,3,15,0.0,1
right,34.852,3,2,15,0.0,1
right,34.852,3,2,15,0.0,1
right,34.852,3,3,15,0.0,1
right,34.892,3,1,15,0.0,1
right,34.892,3,1,15,0.0,1
right,34.892,3,2,15,0.0,1
right,34.904,3,1,15,0.0,1
right,34.904,3,1,15,0.0,1
right,34.904,3,1,15,0.0,1
right,34.92,3,2,15,0.0,1
right,34.92,3,2,15,0.0,1
right,34.92,3,3,15,0.0,1
right,34.96,3,2,15,0.0,1
right,34.96,3,2,15,0.0,1
right,34.96,3,3,15,0.0,1
right,34.976,3,2,15,0.0,1
right,34.976,3,1,15,0.0,1
right,34.976,3,2,15,0.0,1
right,34.988,3,0,0,0.0,1
right,34.988,3,1,15,0.0,1
right,34.988,3,1,15,0.0,1
right,35.008,3,2,15,0.0,1
right,35.008,3,2,15,0.0,1
right,35.008,3,3,15,0.0,1
right,35.024,3,1,15,0.0,1
right,35.024,3,0,0,0.0,1
right,35.024,3,1,15,0.0,1
right,35.044,3,1,15,0.0,1
right,35.044,3,2,15,0.0,1
right,35.044,3,2,15,0.0,1
right,35.056,3,2,15,0.0,1
right,35.056,3,2,15,0.0,1
right,35.056,3,3,15,0.0,1
right,35.112,3,2,15,0.0,1
right,35.112,3,2,15,0.0,1
right,35.112,3,3,15,0.0,1
right,35.168,3,2,15,0.0,1
right,35.168,3,2,15,0.0,1
right,35.168,3,3,15,0.0,1
right,35.192,3,1,15,0.0,1
right,35.192,3,1,15,0.0,1
right,35.192,3,2,15,0.0,1
right,35.228,3,1,15,0.0,1
right,35.228,3,1,15,0.0,1
right,35.228,3,1,15,0.0,1
right,35.236,3,2,15,0.0,1
right,35.236,3,2,15,0.0,1
right,35.236,3,3,15,0.0,1
right,35.26,3,2,15,0.0,1
right,35.26,3,2,15,0.0,1
right,35.26,3,3,15,0.0,1
right,35.272,3,2,15,0.0,1
right,35.272,3,1,15,0.0,1
right,35.272,3,2,15,0.0,1
right,35.292,3,0,0,0.0,1
right,35.292,3,1,15,0.0,1
right,35.292,3,1,15,0.0,1
right,35.336,3,1,15,0.0,1
right,35.336,3,0,0,0.0,1
right,35.336,3,1,15,0.0,1
right,35.344,3,1,15,0.0,1
right,35.344,3,2,15,0.0,1
right,35.344,3,2,15,0.0,1
right,35.356,3,2,15,0.0,1
right,35.356,3,2,15,0.0,1
right,35.356,3,3,15,0.0,1
right,35.404,3,2,15,0.0,1
right,35.404,3,2,15,0.0,1
right,35.404,3,3,15,0.0,1
right,35.452,3,2,15,0.0,1
right,35.452,3,2,15,0.0,1
right,35.452,3,3,15,0.0,1
right,35.492,3,1,15,0.0,1
right,35.492,3,1,15,0.0,1
right,35.492,3,2,15,0.0,1
right,35.512,3,1,15,0.0,1
right,35.512,3,1,15,0.0,1
right,35.512,3,1,15,0.0,1
right,35.544,3,2,15,0.0,1
right,35.544,3,2,15,0.0,1
right,35.544,3,3,15,0.0,1
right,35.556,3,2,15,0.0,1
right,35.556,3,2,15,0.0,1
right,35.556,3,3,15,0.0,1
right,35.572,3,2,15,0.0,1
right,35.572,3,1,15,0.0,1
right,35.572,3,2,15,0.0,1
right,35.592,3,0,0,0.0,1
right,35.592,3,1,15,0.0,1
right,35.592,3,1,15,0.0,1
right,35.608,3,2,15,0.0,1
right,35.608,3,2,15,0.0,1
right,35.608,3,3,15,0.0,1
right,35.624,3,1,15,0.0,1
right,35.624,3,0,0,0.0,1
right,35.624,3,1,15,0.0,1
right,35.636,3,1,15,0.0,1
right,35.636,3,2,15,0.0,1
right,35.636,3,2,15,0.0,1
right,35.656,3,2,15,0.0,1
right,35.656,3,2,15,0.0,1
right,35.656,3,3,15,0.0,1
right,35.708,3,2,15,0.0,1
right,35.708,3,2,15,0.0,1
right,35.708,3,3,15,0.0,1
right,35.76,3,2,15,0.0,1
right,35.76,3,2,15,0.0,1
right,35.76,3,3,15,0.0,1
right,35.788,3,1,15,0.0,1
right,35.788,3,1,15,0.0,1
right,35.788,3,2,15,0.0,1
right,35.812,3,1,15,0.0,1
right,35.812,3,1,15,0.0,1
right,35.812,3,1,15,0.0,1
right,35.824,3,2,15,0.0,1
right,35.824,3,2,15,0.0,1
right,35.824,3,3,15,0.0,1
right,35.856,3,2,15,0.0,1
right,35.856,3,2,15,0.0,1
right,35.856,3,3,15,0.0,1
right,35.904,3,0,0,0.0,1
right,35.904,3,1,15,0.0,1
right,35.904,3,1,15,0.0,1
right,35.908,3,2,15,0.0,1
right,35.908,3,2,15,0.0,1
right,35.908,3,3,15,0.0,1
right,35.92,3,1,15,0.0,1
right,35.92,3,0,0,0.0,1
right,35.92,3,1,15,0.0,1
right,35.936,3,1,15,0.0,1
right,35.936,3,2,15,0.0,1
right,35.936,3,2,15,0.0,1
right,35.96,3,2,15,0.0,1
right,35.96,3,2,15,0.0,1
right,35.96,3,3,15,0.0,1
right,36.004,3,2,15,0.0,1
right,36.004,3,2,15,0.0,1
right,36.004,3,3,15,0.0,1
right,36.052,3,2,15,0.0,1
right,36.052,3,2,15,0.0,1
right,36.052,3,3,15,0.0,1
right,36.088,3,1,15,0.0,1
right,36.088,3,1,15,0.0,1
right,36.088,3,2,15,0.0,1
right,36.108,3,1,15,0.0,1
right,36.108,3,1,15,0.0,1
right,36.108,3,1,15,0.0,1
right,36.124,3,2,15,0.0,1
right,36.124,3,2,15,0.0,1
right,36.124,3,3,15,0.0,1
right,36.156,3,2,15,0.0,1
right,36.156,3,2,15,0.0,1
right,36.156,3,3,15,0.0,1
right,36.18,3,2,15,0.0,1
right,36.18,3,1,15,0.0,1
right,36.18,3,2,15,0.0,1
right,36.196,3,0,0,0.0,1
right,36.196,3,1,15,0.0,1
right,36.196,3,1,15,0.0,1
right,36.204,3,2,15,0.0,1
right,36.204,3,2,15,0.0,1
right,36.204,3,3,15,0.0,1
right,36.224,3,1,15,0.0,1
right,36.224,3,0,0,0.0,1
right,36.224,3,1,15,0.0,1
right,36.236,3,1,15,0.0,1
right,36.236,3,2,15,0.0,1
right,36.236,3,2,15,0.0,1
right,36.308,2,2,15,0.0,1
right,36.308,2,3,15,0.0,1
right,36.356,3,2,15,0.0,1
right,36.356,3,3,15,0.0,1
right,36.356,3,2,15,0.0,1
right,36.388,3,1,15,0.0,1
right,36.388,3,2,15,0.0,1
right,36.388,3,1,15,0.0,1
right,36.408,3,1,15,0.0,1
right,36.408,3,1,15,0.0,1
right,36.408,3,1,15,0.0,1
right,36.424,3,2,15,0.0,1
right,36.424,3,3,15,0.0,1
right,36.424,3,2,15,0.0,1
right,36.452,3,2,15,0.0,1
right,36.452,3,3,15,0.0,1
right,36.452,3,2,15,0.0,1
right,36.472,3,1,15,0.0,1
right,36.472,3,2,15,0.0,1
right,36.472,3,2,15,0.0,1
right,36.488,3,1,15,0.0,1
right,36.488,3,1,15,0.0,1
right,36.488,3,0,0,0.0,1
right,36.508,3,2,15,0.0,1
right,36.508,3,3,15,0.0,1
right,36.508,3,2,15,0.0,1
right,36.52,3,0,0,0.0,1
right,36.52,3,1,15,0.0,1
right,36.52,3,1,15,0.0,1
right,36.552,3,2,15,0.0,1
right,36.552,3,2,15,0.0,1
right,36.552,3,1,15,0.0,1
right,36.568,3,2,15,0.0,1
right,36.568,3,3,15,0.0,1
right,36.568,3,2,15,0.0,1
right,36.604,3,2,15,0.0,1
right,36.604,3,3,15,0.0,1
right,36.604,3,2,15,0.0,1
right,36.656,3,2,15,0.0,1
right,36.656,3,3,15,0.0,1
right,36.656,3,2,15,0.0,1
right,36.692,3,1,15,0.0,1
right,36.692,3,2,15,0.0,1
right,36.692,3,1,15,0.0,1
right,36.712,3,1,15,0.0,1
right,36.712,3,1,15,0.0,1
right,36.712,3,1,15,0.0,1
right,36.724,3,2,15,0.0,1
right,36.724,3,3,15,0.0,1
right,36.724,3,2,15,0.0,1
right,36.756,3,2,15,0.0,1
right,36.756,3,3,15,0.0,1
right,36.756,3,2,15,0.0,1
right,36.776,3,1,15,0.0,1
right,36.776,3,2,15,0.0,1
right,36.776,3,2,15,0.0,1
right,36.788,3,1,15,0.0,1
right,36.788,3,1,15,0.0,1
right,36.788,3,0,0,0.0,1
right,36.808,3,2,15,0.0,1
right,36.808,3,3,15,0.0,1
right,36.808,3,2,15,0.0,1
right,36.824,3,0,0,0.0,1
right,36.824,3,1,15,0.0,1
right,36.824,3,1,15,0.0,1
right,36.836,3,2,15,0.0,1
right,36.836,3,2,15,0.0,1
right,36.836,3,1,15,0.0,1
right,36.856,3,2,15,0.0,1
right,36.856,3,3,15,0.0,1
right,36.856,3,2,15,0.0,1
right,36.928,3,2,15,0.0,1
right,36.928,3,3,15,0.0,1
right,36.928,3,2,15,0.0,1
right,36.956,3,2,15,0.0,1
right,36.956,3,3,15,0.0,1
right,36.956,3,2,15,0.0,1
right,36.996,3,1,15,0.0,1
right,36.996,3,2,15,0.0,1
right,36.996,3,1,15,0.0,1
right,37.008,3,1,15,0.0,1
right,37.008,3,1,15,0.0,1
right,37.008,3,1,15,0.0,1
right,37.024,3,2,15,0.0,1
right,37.024,3,3,15,0.0,1
right,37.024,3,2,15,0.0,1
right,37.052,3,2,15,0.0,1
right,37.052,3,3,15,0.0,1
right,37.052,3,2,15,0.0,1
right,37.076,3,1,15,0.0,1
right,37.076,3,2,15,0.0,1
right,37.076,3,2,15,0.0,1
right,37.12,3,2,15,0.0,1
right,37.12,3,3,15,0.0,1
right,37.12,3,2,15,0.0,1
right,37.124,3,0,0,0.0,1
right,37.124,3,1,15,0.0,1
right,37.124,3,1,15,0.0,1
right,37.144,3,2,15,0.0,1
right,37.144,3,2,15,0.0,1
right,37.144,3,1,15,0.0,1
right,37.156,3,2,15,0.0,1
right,37.156,3,3,15,0.0,1
right,37.156,3,2,15,0.0,1
right,37.208,3,2,15,0.0,1
right,37.208,3,3,15,0.0,1
right,37.208,3,2,15,0.0,1
right,37.252,3,2,15,0.0,1
right,37.252,3,3,15,0.0,1
right,37.252,3,2,15,0.0,1
right,37.292,3,1,15,0.0,1
right,37.292,3,2,15,0.0,1
right,37.292,3,1,15,0.0,1
right,37.312,3,1,15,0.0,1
right,37.312,3,1,15,0.0,1
right,37.312,3,1,15,0.0,1
right,37.324,3,2,15,0.0,1
right,37.324,3,3,15,0.0,1
right,37.324,3,2,15,0.0,1
right,37.356,3,2,15,0.0,1
right,37.356,3,3,15,0.0,1
right,37.356,3,2,15,0.0,1
right,37.376,3,1,15,0.0,1
right,37.376,3,2,15,0.0,1
right,37.376,3,2,15,0.0,1
right,37.392,3,1,15,0.0,1
right,37.392,3,1,15,0.0,1
right,37.392,3,0,0,0.0,1
right,37.408,3,2,15,0.0,1
right,37.408,3,3,15,0.0,1
right,37.408,3,2,15,0.0,1
right,37.428,3,0,0,0.0,1
right,37.428,3,1,15,0.0,1
right,37.428,3,1,15,0.0,1
right,37.44,3,2,15,0.0,1
right,37.44,3,2,15,0.0,1
right,37.44,3,1,15,0.0,1
right,37.456,3,2,15,0.0,1
right,37.456,3,3,15,0.0,1
right,37.456,3,2,15,0.0,1
right,37.508,3,2,15,0.0,1
right,37.508,3,3,15,0.0,1
right,37.508,3,2,15,0.0,1
right,37.552,3,2,15,0.0,1
right,37.552,3,3,15,0.0,1
right,37.552,3,2,15,0.0,1
right,37.592,3,1,15,0.0,1
right,37.592,3,2,15,0.0,1
right,37.592,3,1,15,0.0,1
right,37.612,3,1,15,0.0,1
right,37.612,3,1,15,0.0,1
right,37.612,3,1,15,0.0,1
right,37.628,3,2,15,0.0,1
right,37.628,3,3,15,0.0,1
right,37.628,3,2,15,0.0,1
right,37.656,3,2,15,0.0,1
right,37.656,3,3,15,0.0,1
right,37.656,3,2,15,0.0,1
right,37.68,3,1,15,0.0,1
right,37.68,3,2,15,0.0,1
right,37.68,3,2,15,0.0,1
right,37.696,3,1,15,0.0,1
right,37.696,3,1,15,0.0,1
right,37.696,3,0,0,0.0,1
right,37.708,3,2,15,0.0,1
right,37.708,3,3,15,0.0,1
right,37.708,3,2,15,0.0,1
right,37.724,3,0,0,0.0,1
right,37.724,3,1,15,0.0,1
right,37.724,3,1,15,0.0,1
right,37.74,3,2,15,0.0,1
right,37.74,3,2,15,0.0,1
right,37.74,3,1,15,0.0,1
right,37.756,3,2,15,0.0,1
right,37.756,3,3,15,0.0,1
right,37.756,3,2,15,0.0,1
right,37.804,3,2,15,0.0,1
right,37.804,3,3,15,0.0,1
right,37.804,3,2,15,0.0,1
right,37.856,3,2,15,0.0,1
right,37.856,3,3,15,0.0,1
right,37.856,3,2,15,0.0,1
right,37.888,3,1,15,0.0,1
right,37.888,3,2,15,0.0,1
right,37.888,3,1,15,0.0,1
right,37.908,3,1,15,0.0,1
right,37.908,3,1,15,0.0,1
right,37.908,3,1,15,0.0,1
right,37.924,3,2,15,0.0,1
right,37.924,3,3,15,0.0,1
right,37.924,3,2,15,0.0,1
right,37.956,3,2,15,0.0,1
right,37.956,3,3,15,0.0,1
right,37.956,3,2,15,0.0,1
right,37.976,3,1,15,0.0,1
right,37.976,3,2,15,0.0,1
right,37.976,3,2,15,0.0,1
right,37.992,3,1,15,0.0,1
right,37.992,3,1,15,0.0,1
right,37.992,3,0,0,0.0,1
right,38.012,3,2,15,0.0,1
right,38.012,3,3,15,0.0,1
right,38.012,3,2,15,0.0,1
right,38.024,3,0,0,0.0,1
right,38.024,3,1,15,0.0,1
right,38.024,3,1,15,0.0,1
right,38.04,3,2,15,0.0,1
right,38.04,3,2,15,0.0,1
right,38.04,3,1,15,0.0,1
right,38.06,3,2,15,0.0,1
right,38.06,3,3,15,0.0,1
right,38.06,3,2,15,0.0,1
right,38.112,3,2,15,0.0,1
right,38.112,3,3,15,0.0,1
right,38.112,3,2,15,0.0,1
right,38.152,3,2,15,0.0,1
right,38.152,3,3,15,0.0,1
right,38.152,3,2,15,0.0,1
right,38.212,3,1,15,0.0,1
right,38.212,3,1,15,0.0,1
right,38.212,3,1,15,0.0,1
right,38.22,3,2,15,0.0,1
right,38.22,3,3,15,0.0,1
right,38.22,3,2,15,0.0,1
right,38.256,3,2,15,0.0,1
right,38.256,3,3,15,0.0,1
right,38.256,3,2,15,0.0,1
right,38.272,3,1,15,0.0,1
right,38.272,3,2,15,0.0,1
right,38.272,3,2,15,0.0,1
right,38.292,3,1,15,0.0,1
right,38.292,3,1,15,0.0,1
right,38.292,3,0,0,0.0,1
right,38.308,3,2,15,0.0,1
right,38.308,3,3,15,0.0,1
right,38.308,3,2,15,0.0,1
right,38.324,3,0,0,0.0,1
right,38.324,3,1,15,0.0,1
right,38.324,3,1,15,0.0,1
right,38.34,3,2,15,0.0,1
right,38.34,3,2,15,0.0,1
right,38.34,3,1,15,0.0,1
right,38.356,3,2,15,0.0,1
right,38.356,3,3,15,0.0,1
right,38.356,3,2,15,0.0,1
right,38.408,3,2,15,0.0,1
right,38.408,3,3,15,0.0,1
right,38.408,3,2,15,0.0,1
right,38.452,3,2,15,0.0,1
right,38.452,3,3,15,0.0,1
right,38.452,3,2,15,0.0,1
right,38.496,3,1,15,0.0,1
right,38.496,3,2,15,0.0,1
right,38.496,3,1,15,0.0,1
right,38.508,3,1,15,0.0,1
right,38.508,3,1,15,0.0,1
right,38.508,3,1,15,0.0,1
right,38.524,3,2,15,0.0,1
right,38.524,3,3,15,0.0,1
right,38.524,3,2,15,0.0,1
right,38.556,3,2,15,0.0,1
right,38.556,3,3,15,0.0,1
right,38.556,3,2,15,0.0,1
right,38.576,3,1,15,0.0,1
right,38.576,3,2,15,0.0,1
right,38.576,3,2,15,0.0,1
right,38.588,3,1,15,0.0,1
right,38.588,3,1,15,0.0,1
right,38.588,3,0,0,0.0,1
right,38.608,3,2,15,0.0,1
right,38.608,3,3,15,0.0,1
right,38.608,3,2,15,0.0,1
right,38.624,3,0,0,0.0,1
right,38.624,3,1,15,0.0,1
right,38.624,3,1,15,0.0,1
right,38.636,3,2,15,0.0,1
right,38.636,3,2,15,0.0,1
right,38.636,3,1,15,0.0,1
right,38.652,3,2,15,0.0,1
right,38.652,3,3,15,0.0,1
right,38.652,3,2,15,0.0,1
